"","cantidad..1.","cantidad..2.","cantidad..3.","cantidad..4.","cantidad..5.","cantidad..6.","cantidad..7.","cantidad..8.","cantidad..9.","cantidad..10.","cantidad..11.","temperatura_media_media..1.","temperatura_media_media..2.","temperatura_media_media..3.","temperatura_media_media..4.","temperatura_media_media..5.","temperatura_media_media..6.","temperatura_media_media..7.","temperatura_media_media..8.","temperatura_media_media..9.","temperatura_media_media..10.","temperatura_media_media..11.","indice..1.","indice..2.","indice..3.","indice..4.","indice..5.","indice..6.","indice..7.","indice..8.","indice..9.","indice..10.","indice..11.","humedad_min_media_porc..1.","humedad_min_media_porc..2.","humedad_min_media_porc..3.","humedad_min_media_porc..4.","humedad_min_media_porc..5.","humedad_min_media_porc..6.","humedad_min_media_porc..7.","humedad_min_media_porc..8.","humedad_min_media_porc..9.","humedad_min_media_porc..10.","humedad_min_media_porc..11.","humedad_max_media_porc..1.","humedad_max_media_porc..2.","humedad_max_media_porc..3.","humedad_max_media_porc..4.","humedad_max_media_porc..5.","humedad_max_media_porc..6.","humedad_max_media_porc..7.","humedad_max_media_porc..8.","humedad_max_media_porc..9.","humedad_max_media_porc..10.","humedad_max_media_porc..11.","lluvia_mm..1.","lluvia_mm..2.","lluvia_mm..3.","lluvia_mm..4.","lluvia_mm..5.","lluvia_mm..6.","lluvia_mm..7.","lluvia_mm..8.","lluvia_mm..9.","lluvia_mm..10.","lluvia_mm..11.","humedad_media_media_porc..1.","humedad_media_media_porc..2.","humedad_media_media_porc..3.","humedad_media_media_porc..4.","humedad_media_media_porc..5.","humedad_media_media_porc..6.","humedad_media_media_porc..7.","humedad_media_media_porc..8.","humedad_media_media_porc..9.","humedad_media_media_porc..10.","humedad_media_media_porc..11.","temperatura_max_media..1.","temperatura_max_media..2.","temperatura_max_media..3.","temperatura_max_media..4.","temperatura_max_media..5.","temperatura_max_media..6.","temperatura_max_media..7.","temperatura_max_media..8.","temperatura_max_media..9.","temperatura_max_media..10.","temperatura_max_media..11.","nivel..1.","nivel..2.","nivel..3.","nivel..4.","nivel..5.","nivel..6.","nivel..7.","nivel..8.","nivel..9.","nivel..10.","nivel..11.","cantidad","temperatura_min_media..1.","temperatura_min_media..2.","temperatura_min_media..3.","temperatura_min_media..4.","temperatura_min_media..5.","temperatura_min_media..6.","temperatura_min_media..7.","temperatura_min_media..8.","temperatura_min_media..9.","temperatura_min_media..10.","temperatura_min_media..11."
"lluvia_mm..5.",0.000289001152919918,-0.0233300552898295,-0.0181022058104567,-0.0114730076994035,-0.0179934870054838,-0.00416640795796695,0.000837443143859781,0.00503317744355696,0.0186400651511358,0.0208408402190479,-0.00167440971316395,0.0685237172502869,0.0803677405279611,0.0939136785580667,0.0532787573139911,0.0686640946536509,0.182175424256299,0.176563876175907,0.175045075854134,0.183936565301233,0.178374412491414,0.192864722747069,0.294915356157362,0.305316289073145,0.321341379658817,0.328659259961732,0.295401541967058,0.242277360723976,0.209343113719909,0.17767508429075,0.147367003020305,0.132196526549795,0.121348210489844,0.085410314626415,0.125784550356192,0.140009860045965,0.194232463437029,0.335434181947659,-0.0203163790895787,-0.041113864958566,-0.0150958037469013,-0.0346968190173098,-0.073885521382579,-0.0266968235713053,0.11564408286457,0.143385962955721,0.18449659316768,0.23233346360481,0.30131377664833,0.00223167211989169,-0.0149330890543023,-0.0379390252279366,-0.0416157526565612,-0.0266220799609379,0.00126747662109933,0.0670566966318348,0.126799033345786,0.111279339447891,0.0711668865418221,1,0.0773474192333939,0.110545725924987,0.124138130082948,0.0852491530785266,0.0301347486945201,0.119015112166843,0.104318868519553,0.150909438502101,0.166818798385117,0.231373808962109,0.346651853223033,-0.0101534314559653,-0.0396510253384343,-0.0341901597579584,-0.0491271448634535,-0.0741693213341599,-0.027010414311269,0.0488036993993241,0.0424123198198199,0.0638424014155796,0.00639079971314285,-0.00179662138801492,0.16288908892655,0.163821333387208,0.149096922863711,0.172620992418617,0.175070001218219,0.174197904590946,0.112466117760809,0.0980894320866035,0.0677043345826073,0.0413756211565786,-0.0212591893953406,-0.0562179726359064,-0.0491593458576973,-0.0453395707306184,-0.0480329138767578,-0.0444296062021955,-0.0465037789122982,0.00271191948267366,0.0906890203537037,0.107269600868913,0.124536487305574,0.108468333698086,0.140854369046372,0.185099804883406,0.173192146823254,0.178331515781913,0.18282276176748,0.164226061870379,0.194072129782932
"lluvia_mm..6.",0.00389532258645959,0.00120081996505098,-0.0230011562152699,-0.019711432894599,-0.0131246033760996,-0.0196531793911518,-0.00398257570864597,0.00143268994434769,0.00541050758671929,0.0186738108143377,0.0213109109220253,0.0856433654077448,0.0730091451901927,0.0954057866695277,0.0943667133437222,0.0561120583563947,0.0755174263557098,0.18427081980315,0.184148130317323,0.183810415575754,0.183186088239151,0.178010078518187,0.270070064732836,0.282813636351402,0.2937666234573,0.310426124637621,0.318267606331259,0.285039451129475,0.231751624194703,0.198944657101981,0.167468752529838,0.137386651965964,0.122642645597367,0.115016981162736,0.0797925903494275,0.125781740017828,0.136057014870495,0.189931043944914,0.323952673607456,-0.0311269004309057,-0.0512008258274107,-0.016193680464994,-0.0389002941001509,-0.0782850560028823,0.118918331388641,0.113030182317893,0.139251377888911,0.190497455012711,0.232904140186265,0.29285433732466,-0.00739695977398291,-0.0237981661306383,-0.0434529657344876,-0.0378705473567389,-0.0299615297782019,0.0351102504486052,0.07311615407733,0.127590847652661,0.10832525243885,0.0773474192333939,1,0.0631530991908492,0.104316066911684,0.0871914288017269,0.0916183618229449,0.032490124386536,0.125756041708737,0.0971884046740395,0.147933002745379,0.166892726420503,0.22769745336265,0.336131999006171,-0.0217732491578625,-0.0515266231597551,-0.0381664046304393,-0.0507717027186868,-0.0784191908609473,0.0617459486656141,0.0543885235714879,0.0565541064715311,0.0665260600741232,0.0100231665700797,0.00822241995960465,0.167311694030948,0.17355475880828,0.157889503693783,0.175086163882206,0.176761238513579,0.10319362130435,0.101859397740514,0.0864774342019563,0.0562891885962236,0.0301358248861152,-0.0314451768354219,-0.0642773095365757,-0.0565268159601163,-0.0519808311386799,-0.05229172042317,-0.0479294500365468,-0.01720278609521,0.111086930018548,0.0941924732295221,0.121495339968749,0.123288815434348,0.109724194324209,0.144432802534063,0.184270397683686,0.178293596114677,0.187473442007228,0.1813250801461,0.162117638884075
"lluvia_mm..7.",-0.0173048766923054,0.0037208891920445,0.000249968152497842,-0.0256996239660507,-0.0225182275396354,-0.0159187335149134,-0.0210329808005496,-0.00517002182011021,0.000109369507211196,0.0037169494078681,0.0173402789438313,0.0176979633582513,0.0916423257609102,0.0904414797984041,0.0986445397979683,0.10112097900523,0.0634771524968426,0.0786631776427103,0.192727426992813,0.192652242989067,0.186336098442929,0.184451822587859,0.259602452969402,0.25459159518931,0.267777434422874,0.279162606144071,0.296301046275944,0.304557888111418,0.2714779052825,0.218248946277805,0.185776735256396,0.154485609845081,0.124728942146667,0.153811122067689,0.108312073122053,0.0766654155695279,0.124064670636896,0.13192096799192,0.179844177044938,0.319616463441946,-0.0396115916873631,-0.0529818161527889,-0.0204216324410897,-0.0490835463450748,0.184156954961791,0.120060912707202,0.104471036899634,0.144012669041564,0.189097242138245,0.228168537173425,0.290242521418068,-0.011083407160003,-0.0293195328119047,-0.0384804773467481,-0.0492963970339496,0.109225682007307,0.039709831917313,0.0704824484864989,0.122287092125316,0.110545725924987,0.0631530991908492,1,0.0582871145356373,0.073801485226079,0.0916166386671168,0.0908770920712988,0.180455341658439,0.120720123876431,0.0907466353990829,0.148487404994739,0.161980495059539,0.220087289573352,0.331668754369956,-0.0295900925378244,-0.0569812102861895,-0.0386326216248927,-0.062438886973616,-0.0208381751721507,0.0686984709222739,0.0714895038057994,0.0609812784186858,0.0740494878724596,0.0201119948052055,0.0140757277241706,0.17860803620113,0.182260855263907,0.16347034324762,0.179290240529491,0.0885031175777049,0.0905518001811195,0.0885166978289825,0.0736475375816772,0.0437661092024395,0.018396757845801,-0.0420875858702522,-0.074176463090654,-0.0664671328405132,-0.0604169717040059,-0.0602439636445437,0.00353389809345346,0.0510108119710546,0.115944785059292,0.110412422031102,0.123979025923213,0.128870647661689,0.114546706911473,0.145154036994115,0.190229873022187,0.187138247691292,0.188583450577599,0.179681758777247
"lluvia_mm..8.",0.00381159194412207,-0.0171447656079078,0.00367101836108608,-0.000602926396050938,-0.0266324352453467,-0.0234368914601074,-0.0161359695019899,-0.0211406821081277,-0.00535198939430264,-0.000253272334087496,0.00351910502104905,0.0702653951180542,0.019750509335419,0.0986635806641654,0.0909653161958053,0.100437968563658,0.104186713922055,0.0642135373718736,0.0817039363135745,0.196333736381556,0.192510331670816,0.186169897387642,0.268613992968384,0.253868547792589,0.24892857268912,0.262297142759359,0.273851282792665,0.291182596216083,0.299589028852376,0.266504431031525,0.213272756058466,0.180842866246468,0.149661675646602,0.1187580243604,0.151177839465792,0.107477801498626,0.0750841252828363,0.121918390870681,0.126596609843523,0.176744840602613,0.316935926980878,-0.0402020399598883,-0.0548101423130689,-0.0233083802503459,0.121638959363613,0.183499226418353,0.117078360274062,0.106482922291417,0.143418573152886,0.185729463417767,0.225573169854194,0.288042390143349,-0.0133923142932367,-0.0273718034857743,-0.0412535864479604,0.0703770311693714,0.111621226260126,0.0391144422927315,0.0684937071141051,0.124138130082948,0.104316066911684,0.0582871145356373,1,0.043614685400599,0.0760695700259992,0.0919857638857651,0.133819483661631,0.177911263146038,0.118473584137396,0.0905124221000812,0.146271646178477,0.157439574271492,0.216927010122111,0.328960420194325,-0.0315272108922488,-0.0574091917239311,-0.0416823960973032,0.0424677669746749,-0.0183338833086819,0.0754574693150404,0.0728822605354539,0.0632475018152895,0.0786895494878991,0.0219893625899889,0.0181235445422947,0.182311647843386,0.183470418660355,0.164280637459701,0.108644564780755,0.0833995118228822,0.085148054420525,0.0833462827957242,0.0686192045203847,0.0391770886785109,0.0145527261515009,-0.0456709247232654,-0.077593149943781,-0.0689613374105953,-0.0626354715713622,0.019082946956959,0.0907158393534656,0.0525768971607631,0.12250126624468,0.110283534017442,0.124999308239485,0.130409566763696,0.114108076321645,0.147195713820383,0.193994801436942,0.1866239727175,0.18755370416357
"lluvia_mm..9.",0.0228138166390763,0.00614154871058658,-0.0168404832706883,0.000269187416922036,-0.00447857200666517,-0.0317535191120808,-0.0242350400614513,-0.0156774129294904,-0.021557161450397,-0.00606645484313629,0.000303862230465061,0.0682648620025999,0.0834769675802886,0.0553234762761327,0.103228051879628,0.101805990861282,0.120858795075075,0.111068209229924,0.0821571483968176,0.103095247328649,0.201389407536963,0.198042808401789,0.237489847812793,0.244446699372473,0.230046024855411,0.226061992093659,0.24145816758133,0.254959302882759,0.274579430941164,0.284794751225143,0.251293431509806,0.196577633752002,0.163865089221502,0.131232382610934,0.109331949740084,0.156240295537052,0.100551331510832,0.0639288740747878,0.0880581751433375,0.108195908564118,0.163262223407488,0.33121043441929,-0.0517569621305327,-0.0677428774939953,0.123179251135186,0.119593735278347,0.179879343210191,0.13353762868477,0.108239557049416,0.122651625374296,0.172621041527098,0.216790445926322,0.290846814154202,-0.0039861428517444,-0.0372185400054405,0.0490080922097423,0.0871564831744089,0.116540421066804,0.0314417667180576,0.0852491530785266,0.0871914288017269,0.073801485226079,0.043614685400599,1,0.0592352384764378,0.0848880943360653,0.138339272999234,0.121186769156596,0.176605646218617,0.121281888539733,0.0807601845927607,0.117208653514803,0.138588118312999,0.20167708551524,0.337170960372493,-0.0360193199475319,-0.0705339488301488,0.0385165953981209,0.0572830074889153,0.0141113795813058,0.0847080246241877,0.0855550111855654,0.0911153020220637,0.0904173471594906,0.0432224258400642,0.0367767251797474,0.194763754171294,0.193867697708812,0.115365402050432,0.0855775955769622,0.0568276523885571,0.0600871376317241,0.059386507328961,0.0479741409955907,0.0226240167703313,-0.00172803894677674,-0.0635181907021328,-0.0913461947313133,-0.0805265416460319,0.021072932681171,0.100076199696241,0.1021367371207,0.0872821612682993,0.123726082732634,0.117457776001041,0.137377431617879,0.131424176203276,0.128829686767537,0.172905285082423,0.196903741972911,0.187667025340886
"lluvia_mm..10.",0.0208561056935747,0.0226667351653172,0.00614516277793898,-0.0162563821472631,0.000898783768896053,-0.00386067861558958,-0.0316659293192018,-0.0242322039762404,-0.0156005419639191,-0.0213442772798536,-0.00596632517496888,0.0242169819447575,0.0668577746713968,0.0789038413029227,0.0550257321042207,0.101836076021222,0.0998698194863175,0.120433767493679,0.109068759234496,0.0800027166432475,0.103225915935015,0.201784047863228,0.223967435567902,0.244239748380419,0.250959689213576,0.236208208256697,0.231929694195923,0.247109858041836,0.260373884425522,0.279764337505105,0.289724828427609,0.255828559118393,0.200720295530367,0.0834192332620539,0.133582191923552,0.109956636914888,0.15774174515122,0.10257412600936,0.0693616541961818,0.0912357482854184,0.111459259783435,0.163761719742432,0.332840557108259,-0.049552097470799,0.108951255254509,0.123760574324244,0.121593484677446,0.178762282316213,0.134207271156387,0.111746244454829,0.125280684704039,0.175075710958374,0.2187546288031,0.28968067739286,-0.00194823101699233,0.0372117767838617,0.0474777654969529,0.087545903656647,0.118068901721369,0.0301347486945201,0.0916183618229449,0.0916166386671168,0.0760695700259992,0.0592352384764378,1,0.05893129775962,0.107961187664986,0.141034751888308,0.122848960785174,0.177025595745107,0.123373503759886,0.0855892625071767,0.120740216050183,0.142339400172916,0.203151846951859,0.337714146519673,-0.0335833598870027,0.00743968038515444,0.0367319876732447,0.0527100212783375,0.0131938472431024,0.0830447372170508,0.0826289048528194,0.0898062325370598,0.0876184086336542,0.0409214160024304,0.0358818994972809,0.194166528392053,0.128784435595108,0.119707103078446,0.0901395176691085,0.0610671751546169,0.0641608738614134,0.0629023114113739,0.050742453925499,0.0251574209679406,0.000677676247261586,-0.0616512515513462,-0.0896088886798126,0.0126645402406288,0.0408296249463869,0.0990582270738233,0.0979594401254971,0.087403784352974,0.122755373298953,0.116496450358543,0.137912546191489,0.130162961391174,0.126661133214553,0.17347674101428,0.198150511211704
"lluvia_mm..11.",0.0131180951589199,0.0213008147527313,0.0234265784659125,0.00715967758921978,-0.0151884883384762,0.00197837143458879,-0.002986030977351,-0.0307039146931874,-0.0232816943879132,-0.014604359402747,-0.0203705408134459,0.00722662574722948,0.0222507348466718,0.0621295916367341,0.0768553168055501,0.0518478957021273,0.0999028426580821,0.0981960840531372,0.117985807543713,0.107186234134289,0.0777510221531747,0.101998444284246,0.188283025223274,0.229473221543562,0.249651360331279,0.256211456462099,0.24123170347667,0.236763833788103,0.251798075310677,0.264903104363374,0.284105381324437,0.293911574037168,0.259810520979294,0.09270741907696,0.0853121009702423,0.135029345948889,0.109246873181213,0.158292785938969,0.104127415963358,0.0693071483235322,0.092716062407455,0.111960084764556,0.164719186325083,0.335636696708798,0.106468241818527,0.106905265330517,0.126807538413572,0.12067302282171,0.179329542286536,0.133616922892118,0.110495177761712,0.124150480984103,0.1763446828011,0.217104964699223,0.29278702448584,-0.0186020995458657,0.0366032665150344,0.0490275891684637,0.0894277376591637,0.119015112166843,0.032490124386536,0.0908770920712988,0.0919857638857651,0.0848880943360653,0.05893129775962,1,0.118624868403184,0.108374664609793,0.14328311144934,0.122208179809894,0.178209572420805,0.123883831741042,0.0854209393974477,0.121304228223888,0.143977859303012,0.202739610686691,0.340550175142719,-0.0236965372889695,0.00535809787338582,0.0318829289113034,0.0509084114136149,0.0100874414598346,0.0809815399098991,0.0801594326742446,0.0865058372147815,0.085702857446665,0.0381080831168365,0.0336752163395062,0.139029474626508,0.132474754547045,0.123562280894512,0.0937357957307377,0.0644630264926788,0.0675475818319175,0.0662786912283257,0.0538593326285887,0.0286015602357812,0.00420400038546517,-0.0579184501991042,0.0205701515494179,0.0317831799970445,0.0391344291326675,0.0947234101400493,0.0955709603833298,0.0840510989562244,0.120825551248357,0.115306218121201,0.135956794732963,0.128209589217236,0.125010142795938,0.173463434775317
"humedad_media_media_porc..1.",0.0809403460732586,0.0986247099054006,0.154747530234268,0.194283424671122,0.235988142447805,0.278428313596606,0.298984212392501,0.290432610260207,0.284871043150695,0.293634372660698,0.247525702499273,-0.258665068889297,-0.115029253645952,-0.102238189821035,-0.0436820175732818,0.0293240993412195,0.108468751741885,0.174814838895504,0.183600203138294,0.255236143327645,0.25685922438802,0.319350494373317,0.306492521895229,0.315832308745926,0.321698022008156,0.342193073465897,0.357420986595091,0.356508048024113,0.340732357403886,0.335009104391045,0.323525515884023,0.298344527379104,0.279378204010199,0.933061706799411,0.467750232015067,0.320783586850968,0.326363368778688,0.254246444385659,0.211626868008524,0.183954991157816,0.0854663568827927,0.020603912232737,-0.00631190789352205,-0.0607863879463955,0.893943642749182,0.452752188944168,0.41231391658148,0.399949559003075,0.330795965761849,0.316218238954111,0.280780409961172,0.283664597754885,0.167546190978098,0.166849594614899,0.0907000130261321,0.340570929375547,0.231510622745625,0.16580749265813,0.148813009522621,0.104318868519553,0.125756041708737,0.180455341658439,0.133819483661631,0.138339272999234,0.107961187664986,0.118624868403184,1,0.522520632075298,0.404234788744614,0.400345815214401,0.330503462317558,0.296726035610531,0.256385117930901,0.199165365317236,0.0966489206552386,0.0827371502070996,0.00532957456155493,-0.394980311820632,-0.179700763164499,-0.143684419918075,-0.0975716423995456,-0.0146511236629972,0.0723198340530402,0.143279830601685,0.17082612360871,0.243871177565419,0.247754615058713,0.325438012572009,0.240597285915936,0.158506448688898,0.11058500974994,0.0684812616991632,0.0290783248090097,-0.0128056542504545,-0.067021096217455,-0.113175518375577,-0.156261433467971,-0.19824814705699,-0.237025822800617,0.0848270995878421,-0.0965568965910778,-0.044484971185791,-0.0606392394687932,-0.0018143814698346,0.0665058802295168,0.136505888236091,0.178527040328972,0.181285562195662,0.251353190138442,0.250905733870613,0.297078264513679
"humedad_media_media_porc..2.",0.0852589628893417,0.0812656120738312,0.0986946067648981,0.154016220432313,0.193559125571535,0.235333963457533,0.278599417998216,0.299296596818468,0.290634707847897,0.284855596620151,0.293808103660318,-0.254450735541179,-0.25673497711832,-0.107940750655704,-0.101696079363829,-0.0415195069318738,0.0326221759358319,0.109390055086222,0.178439481721388,0.187642783371749,0.255212276565358,0.256836674499141,0.271817796010977,0.300229215737494,0.309732287754437,0.315741480814551,0.336461118036434,0.351878468819366,0.351079248603127,0.335365201431656,0.329808786740262,0.318396534563933,0.293311791816598,0.441446794256722,0.932019645450156,0.467196101563391,0.319545553642283,0.324539258759413,0.249362786944205,0.208306921492725,0.180344320940177,0.0849992793569776,0.0186896020740478,-0.00969043847970282,0.510426020559433,0.893709859819773,0.449475841909936,0.415249135379862,0.39973645104728,0.327652687190444,0.313615228039104,0.278372903223742,0.281742279787827,0.170108355989492,0.162234166523072,-0.0125907209054469,0.343837897257355,0.231004801649388,0.16370258293242,0.150909438502101,0.0971884046740395,0.120720123876431,0.177911263146038,0.121186769156596,0.141034751888308,0.108374664609793,0.522520632075298,1,0.520423113712116,0.404518128319865,0.398533852624423,0.326625030745181,0.293542648555104,0.252944457493301,0.19731689522744,0.096434229127608,0.0784878381006156,-0.303401085477615,-0.392812838064899,-0.172929863878734,-0.142330544589997,-0.0949438386217131,-0.00981455603022761,0.0745111679068939,0.148107627511618,0.174977420069196,0.245341398003646,0.248795892524591,0.32564571474508,0.235479678681655,0.152729329990817,0.104846307144304,0.0627847541395867,0.0238566628846612,-0.0171967185217412,-0.0711228654225169,-0.11710000763767,-0.159086472774078,-0.200693052969643,0.0661325369846042,-0.195938081756362,-0.0949686177952346,-0.0376829679069053,-0.0607065344334716,-0.000423530495052621,0.0682160717265814,0.136100951242794,0.180919373987735,0.185504052914865,0.250931900924056,0.249916023582566
"humedad_media_media_porc..3.",0.0670513134279765,0.086069882618684,0.0823096489500608,0.0992863357622244,0.154564288332423,0.19412023544712,0.236227167284806,0.279643227731977,0.300227241132622,0.291466861233123,0.285808984278466,-0.297945953258588,-0.255087192115086,-0.257684955114327,-0.110097437943667,-0.104076209787347,-0.0415238195412946,0.0309668791246995,0.108701779976585,0.178791564713138,0.184009663973671,0.252927216509702,0.226630973206067,0.27240767309982,0.300922341223348,0.31044207055042,0.316453864034724,0.337212691961907,0.352645592137226,0.351829548496022,0.336053663184793,0.33053045027557,0.319125893090261,0.344603980249709,0.44134647933458,0.932322348564887,0.464315711327533,0.317963790698975,0.321539264480845,0.245752829448201,0.206738581719449,0.180556260813088,0.084763316990414,0.0225097514380286,0.373491465972827,0.506037042030291,0.893786745437972,0.449869143633212,0.415219697711978,0.39512067779752,0.322709629139402,0.309126985198377,0.277996206239255,0.281308559271587,0.174095734851387,-0.0368360856851894,-0.0113483242330695,0.345154721983043,0.231666418695973,0.166818798385117,0.147933002745379,0.0907466353990829,0.118473584137396,0.176605646218617,0.122848960785174,0.14328311144934,0.404234788744614,0.520423113712116,1,0.518867918482733,0.403779512194455,0.394682476761421,0.322718075605617,0.29044992766448,0.253472412974274,0.196438352120959,0.100696631935976,-0.33012164743086,-0.30378638262227,-0.393994046045499,-0.173985684869194,-0.144290865360762,-0.094040371750852,-0.0114234587162727,0.0736340957850933,0.148522969056643,0.171784148954781,0.242460663049822,0.385733744998946,0.325972693819679,0.23558233114974,0.152610760040633,0.104635667674631,0.0631357926420759,0.0251314185461157,-0.015971640226603,-0.0691657685059038,-0.114021164140624,-0.155578385770943,0.0439338339393481,-0.254594801779272,-0.196700210643439,-0.0955831333226387,-0.040935946811129,-0.0638961843643061,-0.00165377057646744,0.0659982888825018,0.135127857277619,0.181304615903639,0.182410786293861,0.24957362498422
"humedad_media_media_porc..4.",0.0437649204891233,0.0668719189437452,0.0857293631305852,0.0818126344773228,0.0987672888494558,0.154017682855266,0.193692899780379,0.235760004252871,0.279156996964027,0.299695484233786,0.29096016538592,-0.28857338880691,-0.296897076746526,-0.253166102633711,-0.256572752344147,-0.108500226038571,-0.103127695504897,-0.0408247875452041,0.0321514000795184,0.109813388917815,0.179323020815917,0.184326042708382,0.160691794577267,0.225319345616877,0.271239156762169,0.299789327939708,0.309254936770059,0.315197342439857,0.335925490089476,0.351301634736518,0.35044391745891,0.334509546559873,0.328909187023539,0.37386374855943,0.343826435273687,0.440294845019715,0.932614883519462,0.464363454301029,0.319455617259864,0.3220542137308,0.245490412881128,0.206433447738564,0.180043296713226,0.0822878352510116,0.33507448363305,0.37369299058219,0.503671881461818,0.894592450361529,0.449477752528684,0.416185104504909,0.395663872933862,0.323124348932029,0.308568545242846,0.27877572416427,0.276431818332517,-0.0319518941668636,-0.0364405844302682,-0.0120338117700264,0.344075417560601,0.231373808962109,0.166892726420503,0.148487404994739,0.0905124221000812,0.121281888539733,0.177025595745107,0.122208179809894,0.400345815214401,0.404518128319865,0.518867918482733,1,0.518626194496054,0.405557149297237,0.395533026261009,0.323260243719908,0.289510610444189,0.253523017684474,0.192498246789343,-0.321507787683898,-0.329070207262011,-0.301798219624924,-0.392942045589408,-0.17224726000548,-0.143386270690564,-0.0928623224501049,-0.00979883475360369,0.0747472583163771,0.149404294121153,0.172455535314636,0.416436377267891,0.38484240316936,0.325053251220835,0.23441233330381,0.151245153521951,0.103029149990134,0.0614098648371942,0.0235646628429295,-0.017620184073911,-0.0706051847767299,-0.115290435158127,0.0566730634236031,-0.249051596810315,-0.253701302282796,-0.194780938584646,-0.0945695048327318,-0.0395098520496476,-0.0630318881463848,-0.00127610208557384,0.066853812447551,0.136321385147121,0.181684923587624,0.182319889199405
"humedad_media_media_porc..5.",0.05726429342723,0.0442553334342322,0.0673298827978019,0.0855621790571712,0.0816151038735264,0.0986057952162025,0.154443832047625,0.194283762580374,0.236287927846155,0.279560700599057,0.30025040694713,-0.319432373565655,-0.287917308174284,-0.294145451142031,-0.253752671250473,-0.25623486716387,-0.106991537856244,-0.103392591105709,-0.0394053108187707,0.0341744517391584,0.108396165459483,0.178410959245924,0.0949731691524148,0.157088556752922,0.222169441972809,0.268395864683459,0.29713837641692,0.306699504500181,0.312723404768685,0.333582574988025,0.349079033220179,0.348271140470626,0.332378452644583,0.316791565492184,0.37269633366163,0.343986909833699,0.438747870353689,0.932343907286677,0.462414852747444,0.316705459230545,0.320083886775368,0.245524894648189,0.20558722178753,0.179192121722015,0.268865266667565,0.333208354740459,0.372533611312116,0.505611239135814,0.895033053623646,0.446480457266281,0.413115601272939,0.392875568213564,0.322126374874826,0.309942217138162,0.277129919779006,-0.0504732260688886,-0.0302516616479526,-0.0360934116903079,-0.0129020202174707,0.346651853223033,0.22769745336265,0.161980495059539,0.146271646178477,0.0807601845927607,0.123373503759886,0.178209572420805,0.330503462317558,0.398533852624423,0.403779512194455,0.518626194496054,1,0.516372385791773,0.40284277703493,0.393162262382229,0.322679492479013,0.289272202070559,0.251972311303894,-0.349881013293257,-0.320561551261691,-0.326416427722015,-0.301632217894636,-0.392175309492965,-0.169844145768488,-0.142937297265656,-0.0909470038624122,-0.00776681690613507,0.0743487773493026,0.148859345183382,0.432370268369054,0.414570029117108,0.382804441638537,0.322849554347078,0.231957510344341,0.148942403777083,0.101335180113104,0.0598497617867976,0.0222884750759529,-0.0180134042103737,-0.0706417949033723,0.0357539722267006,-0.279819470516085,-0.248689640242746,-0.251012923180519,-0.196030330283108,-0.0950582016473313,-0.0391787974174088,-0.0642423299762634,-0.000516229869136352,0.0690398316220208,0.134848041312169,0.180612879256797
"humedad_media_media_porc..6.",0.0362645683560331,0.0577161206479105,0.044005080383059,0.0655101798758258,0.0837293348984513,0.0797653923028645,0.0983137385394378,0.154638839800269,0.194511993969166,0.236342330264995,0.280172967063699,-0.361378605597485,-0.316158820894287,-0.274601011671175,-0.293535285561828,-0.249473273496598,-0.251212917899857,-0.105406498745946,-0.0970411439308434,-0.0324960313878115,0.0350815047330541,0.108809167379649,0.0281171771529431,0.079149155771937,0.14231776510225,0.208438365354622,0.255484883514222,0.284866819476585,0.294897055879821,0.301363558492389,0.322867289481964,0.33880493414423,0.338412584432414,0.251741567027301,0.312014019897144,0.371925487506319,0.342940322911363,0.436570042068177,0.931329481276549,0.458718250546878,0.310866698105376,0.320505782872482,0.243030971306499,0.197684649733692,0.255632659628484,0.269560880533416,0.327074346825152,0.378801471644901,0.506511673143144,0.894522298814554,0.443819940495561,0.410703060067482,0.390132875353883,0.328642198743607,0.300298462504429,-0.0763621017665491,-0.0462314144827168,-0.0324131147351291,-0.0413312374900623,-0.0101534314559653,0.336131999006171,0.220087289573352,0.157439574271492,0.117208653514803,0.0855892625071767,0.123883831741042,0.296726035610531,0.326625030745181,0.394682476761421,0.405557149297237,0.516372385791773,1,0.51278953161451,0.397886269392457,0.390659958256792,0.32391218190867,0.279556467544319,-0.371348262022027,-0.345822452700394,-0.3075823157535,-0.324575549545616,-0.296743915969442,-0.385607071615939,-0.165801641368853,-0.134217951277959,-0.0841434698858651,-0.00388862243774197,0.0772816408109629,0.431714060404785,0.423411428983642,0.404942578639757,0.373401374414597,0.313364401053877,0.222597064518164,0.140387566514866,0.0933094404498131,0.05167119060388,0.0155710716463673,-0.02432393958028,-0.00329442577475282,-0.344085530175712,-0.27748501415101,-0.23618738396985,-0.25115705253762,-0.192769626409186,-0.0918479265078166,-0.0399617945247764,-0.059984644162489,0.00697991439051543,0.0688278242802725,0.132939168202702
